team_id,team_name,team_logo,group_name,player_id,player_name,player_image,stat_name,stat_value
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,3234,Tavon Wilson,https://media.api-sports.io/american-football/players/3234.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Rushing,3610,Theo Riddick,https://media.api-sports.io/american-football/players/3610.png,total rushes,4
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Rushing,4503,Fitzgerald Toussaint,https://media.api-sports.io/american-football/players/4503.png,total rushes,2
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,3581,Jordan Dangerfield,https://media.api-sports.io/american-football/players/3581.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,5903,Crezdon Butler,https://media.api-sports.io/american-football/players/5903.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Rushing,3738,Jake Rudock,https://media.api-sports.io/american-football/players/3738.png,total rushes,4
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Rushing,5844,Bruce Gradkowski,https://media.api-sports.io/american-football/players/5844.png,total rushes,2
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,4576,Marcus Tucker,https://media.api-sports.io/american-football/players/4576.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,1695,Quandre Diggs,https://media.api-sports.io/american-football/players/1695.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Rushing,3759,Zach Zenner,https://media.api-sports.io/american-football/players/3759.png,total rushes,7
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Rushing,4500,Demarcus Ayers,https://media.api-sports.io/american-football/players/4500.png,total rushes,1
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,873,Javon Hargrave,https://media.api-sports.io/american-football/players/873.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,3398,Gabe Wright,https://media.api-sports.io/american-football/players/3398.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Rushing,5718,Daryl Richardson,https://media.api-sports.io/american-football/players/5718.png,total rushes,11
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,3602,Anthony Chickillo,https://media.api-sports.io/american-football/players/3602.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,5902,Keith Lewis,https://media.api-sports.io/american-football/players/5902.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,3881,L.T. Walton,https://media.api-sports.io/american-football/players/3881.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,3357,Nevin Lawson,https://media.api-sports.io/american-football/players/3357.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,4870,Arthur Moats,https://media.api-sports.io/american-football/players/4870.png,tfl,1
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,3643,Caraun Reid,https://media.api-sports.io/american-football/players/3643.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5894,Ricardo Mathews,https://media.api-sports.io/american-football/players/5894.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,5531,Khyri Thornton,https://media.api-sports.io/american-football/players/5531.png,tfl,1
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5893,Cody Wallace,https://media.api-sports.io/american-football/players/5893.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,5901,Travis Swanson,https://media.api-sports.io/american-football/players/5901.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,4993,William Gay,https://media.api-sports.io/american-football/players/4993.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,4025,Johnson Bademosi,https://media.api-sports.io/american-football/players/4025.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,1466,Tyler Matakevich,https://media.api-sports.io/american-football/players/1466.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,3918,Anthony Zettel,https://media.api-sports.io/american-football/players/3918.png,tfl,1
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5644,Johnny Maxey,https://media.api-sports.io/american-football/players/5644.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,1015,Kerry Hyder Jr.,https://media.api-sports.io/american-football/players/1015.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5892,Kevin White,https://media.api-sports.io/american-football/players/5892.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,4403,Stefan Charles,https://media.api-sports.io/american-football/players/4403.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5891,Mike Reilly,https://media.api-sports.io/american-football/players/5891.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,5488,Zaviar Gooden,https://media.api-sports.io/american-football/players/5488.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,4277,Xavier Grimble,https://media.api-sports.io/american-football/players/4277.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,5389,Devin Taylor,https://media.api-sports.io/american-football/players/5389.png,tfl,1
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5674,Ryan Shazier,https://media.api-sports.io/american-football/players/5674.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,5756,Don Juan Carey,https://media.api-sports.io/american-football/players/5756.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5683,James Harrison,https://media.api-sports.io/american-football/players/5683.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,5900,Quanterus Smith,https://media.api-sports.io/american-football/players/5900.png,tfl,1
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,4866,Caushaud Lyons,https://media.api-sports.io/american-football/players/4866.png,tfl,1
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,5708,Rashaad Reynolds,https://media.api-sports.io/american-football/players/5708.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5401,Jacob Hagen,https://media.api-sports.io/american-football/players/5401.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,1628,Miles Killebrew,https://media.api-sports.io/american-football/players/1628.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5890,Jordan Zumwalt,https://media.api-sports.io/american-football/players/5890.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,5899,Chi Chi Ariguzo,https://media.api-sports.io/american-football/players/5899.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,2807,Ross Cockrell,https://media.api-sports.io/american-football/players/2807.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,2208,Kyle Van Noy,https://media.api-sports.io/american-football/players/2208.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,4060,Shamarko Thomas,https://media.api-sports.io/american-football/players/4060.png,tfl,0
